tariff.plan;payment.method;sex;age;activation.zone;activation.channel;vas1;vas2;q01.out.ch.peak;q01.out.dur.peak;q01.out.val.peak;q01.out.ch.offpeak;q01.out.dur.offpeak;q01.out.val.offpeak;q01.in.ch.tot;q01.in.dur.tot;q01.ch.sms;q01.ch.cc;q02.out.ch.peak;q02.out.dur.peak;q02.out.val.peak;q02.out.ch.offpeak;q02.out.dur.offpeak;q02.out.val.offpeak;q02.in.ch.tot;q02.in.dur.tot;q02.ch.sms;q02.ch.cc;q03.out.ch.peak;q03.out.dur.peak;q03.out.val.peak;q03.out.ch.offpeak;q03.out.dur.offpeak;q03.out.val.offpeak;q03.in.ch.tot;q03.in.dur.tot;q03.ch.sms;q03.ch.cc;q04.out.ch.peak;q04.out.dur.peak;q04.out.val.peak;q04.out.ch.offpeak;q04.out.dur.offpeak;q04.out.val.offpeak;q04.in.ch.tot;q04.in.dur.tot;q04.ch.sms;q04.ch.cc;q05.out.ch.peak;q05.out.dur.peak;q05.out.val.peak;q05.out.ch.offpeak;q05.out.dur.offpeak;q05.out.val.offpeak;q05.in.ch.tot;q05.in.dur.tot;q05.ch.sms;q05.ch.cc;q06.out.ch.peak;q06.out.dur.peak;q06.out.val.peak;q06.out.ch.offpeak;q06.out.dur.offpeak;q06.out.val.offpeak;q06.in.ch.tot;q06.in.dur.tot;q06.ch.sms;q06.ch.cc;q07.out.ch.peak;q07.out.dur.peak;q07.out.val.peak;q07.out.ch.offpeak;q07.out.dur.offpeak;q07.out.val.offpeak;q07.in.ch.tot;q07.in.dur.tot;q07.ch.sms;q07.ch.cc;q08.out.ch.peak;q08.out.dur.peak;q08.out.val.peak;q08.out.ch.offpeak;q08.out.dur.offpeak;q08.out.val.offpeak;q08.in.ch.tot;q08.in.dur.tot;q08.ch.sms;q08.ch.cc;q09.out.ch.peak;q09.out.dur.peak;q09.out.val.peak;q09.out.ch.offpeak;q09.out.dur.offpeak;q09.out.val.offpeak;q09.in.ch.tot;q09.in.dur.tot;q09.ch.sms;q09.ch.cc;y
8;Carta di Credito;M;22.22;1;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;374;20.193;0;0;0;0;0;0;0;14;727;49.642;0;0;0;5;169;0;0;11;287;26.076;0;0;0;5;130;1;0;24;1983;126.387;0;0;0;6;150;1;0;24;2629;159.482;0;0;0;18;1443;0;0;24;1524;102.868;0;0;0;6;215;0;0;0
8;Domiciliazione Bancaria;B;23.47;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;524;41.306;0;0;0;9;306;0;0;13;664;47.452;0;0;0;9;323;0;0;17;905;63.927;0;0;0;13;377;0;0;30;2289;148.259;0;0;0;34;1237;0;0;30;3375;202.864;0;0;0;46;2169;0;0;21;1705;10.905;0;0;0;21;997;0;0;67
8;Carta di Credito;B;33.5;1;5;N;N;10;1423;81.745;4;233;10.045;13;1927;0;1;24;2856;171.112;0;0;0;62;10352;0;0;48;6385;376.688;0;0;0;120;18409;0;0;42;7174;410.929;0;0;0;86;14143;0;0;57;10697;606.919;0;0;0;113;17136;1;0;40;5273;311.465;0;0;0;70;15080;3;0;49;15297;834.315;0;0;0;135;37068;1;0;21;2573;153.517;0;0;0;27;7482;0;0;28;4628;266.022;0;0;0;59;15365;0;0;0
7;Domiciliazione Bancaria;B;41.37;1;5;N;Y;31;1027;84.647;0;0;0;49;1113;0;0;41;1924;140.931;0;0;0;43;709;1;0;48;2114;150.537;0;0;0;26;599;0;1;91;4726;300.903;0;0;0;53;2391;0;2;71;4704;204.424;0;0;0;32;1445;0;0;61;8863;343.366;0;0;0;32;1083;0;1;80;6863;296.565;0;0;0;37;1030;0;0;13;560;29.825;0;0;0;11;451;0;0;41;6360;240.886;0;0;0;30;1350;0;1;41
8;Carta di Credito;F;23.67;1;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;275;20.297;0;0;0;20;846;6;2;25;1474;101.344;0;0;0;11;1421;11;1;20;1554;10.026;0;0;0;16;2802;0;0;29;3692;219.097;0;0;0;29;6378;0;0;33;1846;128.665;0;0;0;9;1425;0;0;5;593;35.543;0;0;0;8;946;0;0;42;6780;389.708;0;0;0;15;1723;0;0;44
8;Bollettino Postale;B;16.16;2;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Bollettino Postale;M;16.65;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Carta di Credito;B;20;3;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;379;20.116;0;0;0;0;0;0;1;803;65118;294.195;0;0;0;114;7493;22;5;491;42548;1.859.994;0;0;0;123;6455;13;7;466;40579;1.860.314;0;0;0;166;8667;0;1;0
7;Domiciliazione Bancaria;B;19.18;1;5;N;Y;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1198;61.288;0;0;0;32;2491;0;0;63;5811;235.587;0;0;0;72;7722;0;3;100;12790;497.214;0;0;0;89;10575;0;0;215
8;Carta di Credito;M;23.18;3;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;119;12.292;0;0;0;23;1033;0;0;26;1757;116.859;0;0;0;82;2261;0;0;8;346;25.988;0;0;0;7;86;0;1;28;558;57.523;0;0;0;40;2070;0;0;30;1738;120.025;0;0;0;49;3814;0;0;19;1051;73.471;0;0;0;70;5531;0;0;0
8;Carta di Credito;B;28.75;1;5;N;N;12;1298;77.283;15;803;35.889;9;638;1;0;26;2019;130.292;0;0;0;7;900;0;0;39;2652;176.148;0;0;0;16;1442;0;0;19;1381;88.319;0;0;0;9;811;0;0;20;1725;10.904;0;0;0;3;106;0;0;22;1131;80.665;0;0;0;18;1381;0;0;20;1705;108.017;0;0;0;8;641;0;0;7;763;46.321;0;0;0;0;0;0;0;18;1646;10.293;0;0;0;13;929;0;0;0
8;Carta di Credito;M;23.5;4;5;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;6019;413.728;0;0;0;128;11628;1;0;103;7064;468.313;0;0;0;170;9315;1;0;241;20739;126.173;0;0;0;248;23100;1;0;195;17436;1.073.265;0;0;0;196;23967;2;0;131;13990;852.051;0;0;0;197;17147;0;0;31;1639;115.996;0;0;0;136;13621;5;0;20;1349;8.976;0;0;0;144;10844;0;0;0
8;Carta di Credito;F;18.65;1;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;3222;210.523;0;0;0;31;1695;1;2;79;4079;290.564;0;0;0;96;5693;0;0;0
6;Carta di Credito;B;31.96;1;7;Y;N;453;54098;2.295.739;0;0;0;376;87592;1;7;411;49477;2.105.915;0;0;0;412;102209;0;2;633;79373;3.270.784;0;0;0;577;127968;1;1;468;61266;2.555.811;0;0;0;440;95021;4;9;441;53202;2.261.415;0;0;0;473;84803;1;1;459;60351;2.524.989;0;0;0;355;58769;4;5;382;42875;1.851.591;0;0;0;428;71957;0;5;201;29484;1.202.327;0;0;0;189;40514;5;4;423;63855;2.606.909;0;0;0;507;121066;3;1;3090
7;Bollettino Postale;F;24.32;2;5;N;N;0;0;0;0;0;0;0;0;0;0;38;2192;113.729;0;0;0;13;1400;0;0;93;5374;278.696;0;0;0;23;2078;0;1;54;4305;197.932;0;0;0;15;910;0;0;44;2341;124.998;0;0;0;27;2024;0;0;95;5662;290.543;0;0;0;37;2328;0;0;117;5739;315.875;0;0;0;37;2882;0;0;4;364;16.506;0;0;0;0;0;0;0;207;17309;800.983;0;0;0;1;11;0;0;888
6;Domiciliazione Bancaria;B;33.63;3;5;N;N;54;11572;476.003;0;0;0;38;5314;0;1;55;7127;299.008;0;0;0;39;3131;0;0;95;19112;747.628;0;0;0;50;2330;0;0;65;13930;540.524;0;0;0;46;3016;0;0;68;11071;446.467;0;0;0;46;3359;0;0;66;12111;478.694;0;0;0;62;3844;0;0;41;6884;276.279;0;0;0;55;3357;0;0;65;7867;334.488;0;0;0;24;2312;0;0;26;7550;283.421;0;0;0;47;2435;0;0;624
8;Bollettino Postale;B;45.44;2;5;N;N;16;1373;8.333;1;78;0.3016;23;1750;0;0;7;596;36.219;3;196;0.8077;12;659;0;0;5;935;53.066;0;0;0;25;1018;0;0;17;1368;87.648;0;0;0;12;254;0;0;12;774;52.043;0;0;0;16;382;0;0;3;97;0.8067;0;0;0;14;252;0;0;12;1398;84.017;0;0;0;3;56;0;0;0;0;0;0;0;0;4;54;0;0;21;1599;103.612;0;0;0;5;148;0;0;0
8;Carta di Credito;M;29.11;2;5;N;N;10;272;23.561;4;354;13.128;44;4801;4;0;16;1287;78.114;11;883;33.802;27;3006;0;0;14;1096;68.962;2;159;0.611;36;3443;0;2;23;1141;8.221;0;0;0;47;3925;0;0;26;2520;155.954;0;0;0;64;4104;0;0;16;813;58.174;0;0;0;17;728;0;0;27;1376;98.385;0;0;0;32;1478;0;1;26;1267;91.764;0;0;0;33;2152;0;0;17;924;64.893;0;0;0;45;2441;0;0;0
8;Domiciliazione Bancaria;M;44.09;3;7;Y;N;346;61308;3.498.402;0;0;0;293;19414;31;2;241;57371;3.188.212;0;0;0;224;18012;39;1;239;44539;2.443.544;0;0;0;249;17717;20;1;345;82218;2.256.757;0;0;0;262;9592;18;0;285;62706;2.046.889;0;0;0;197;5161;24;1;230;38983;1.106.938;0;0;0;54;1177;1;1;322;52949;1.707.944;0;0;0;116;7708;18;0;216;51675;1.328.926;0;0;0;36;3007;2;2;208;42809;1.116.781;0;0;0;18;2278;2;0;1726
8;Carta di Credito;B;21.67;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;3726;228.073;0;0;0;17;1237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;4287;252.687;0;0;0;10;3433;0;1;0
8;Domiciliazione Bancaria;M;42.95;1;5;N;N;58;7533;575.436;35;3509;116.254;94;11356;0;0;50;4679;36.277;39;4325;120.588;101;11931;0;0;73;5754;45.958;56;7081;263.574;116;13446;0;3;41;2063;183.544;34;3288;120.717;104;14326;0;4;68;7625;592.046;50;6535;254.701;180;16190;0;1;68;6733;532.193;74;8707;275.483;134;17276;0;1;77;7002;561.006;71;6721;226.002;171;13265;0;0;56;6758;541.944;51;8118;298.858;133;12252;0;0;56;5772;452.871;42;3177;115.908;105;10069;0;0;10477
8;Domiciliazione Bancaria;M;50.09;3;5;Y;N;26;1055;80.913;9;407;16.134;118;10472;18;11;34;1208;97.006;0;0;0;61;3981;7;4;71;2212;184.618;0;0;0;94;4283;17;5;87;3848;287.021;0;0;0;72;3594;1;6;75;2711;209.232;0;0;0;65;3973;5;6;54;2407;138.095;0;0;0;70;6641;5;8;48;2390;121.982;0;0;0;65;7081;11;3;45;1665;108.642;0;0;0;55;3962;18;3;42;1530;112.846;0;0;0;77;4453;15;4;115
7;Carta di Credito;B;27.6;3;5;N;Y;360;46398;1.947.549;0;0;0;194;28052;1;0;335;40544;1.723.835;0;0;0;325;40597;0;1;565;63838;2.735.863;0;0;0;331;45032;6;1;653;81339;3.303.599;0;0;0;375;44850;5;0;535;62915;2.600.159;0;0;0;398;52871;0;1;540;58479;2.455.587;0;0;0;392;49158;0;0;700;78364;3.215.863;0;0;0;455;60016;1;1;416;40062;1.752.405;0;0;0;289;29315;0;0;501;60854;250.777;0;0;0;315;42135;0;0;2255
3;Domiciliazione Bancaria;B;43.6;3;5;N;N;35;2087;137.698;6;187;10.949;187;9135;0;0;29;1552;105.455;2;110;0.4865;197;8739;0;0;22;1133;77.825;4;268;10.939;227;5973;0;0;40;2251;150.836;5;181;0.9761;104;8524;0;0;47;2245;157.772;9;225;15.008;216;14730;0;0;90;4987;33.455;12;693;29.996;202;15171;0;1;157;5737;441.256;9;264;1.6;274;14687;0;0;234;11011;772.263;12;508;24.263;362;19550;0;2;67;2906;207.476;4;365;13.407;130;9033;0;0;8521
8;Domiciliazione Bancaria;B;29.6;2;3;N;N;1;23;0.3099;2;73;0.5165;1;1;0;0;3;205;17.131;9;636;26.267;23;1280;0;0;10;662;55.628;14;1209;4.518;46;2303;4;0;4;187;16.929;4;244;10.334;8;416;1;0;6;399;33.497;11;566;25.735;19;895;1;0;11;536;38.827;4;114;0.7029;27;513;0;0;33;1276;99.444;0;0;0;10;798;3;0;20;1080;75.986;0;0;0;8;660;4;0;40;2472;166.914;0;0;0;20;2420;5;0;0
7;Carta di Credito;B;25.11;1;8;N;N;33;4658;192.385;0;0;0;25;589;0;0;174;27598;1.117.582;0;0;0;93;9340;0;0;159;20464;85.861;0;0;0;139;9876;0;0;199;30833;1.251.236;0;0;0;129;4172;0;0;211;27026;1.133.246;0;0;0;101;6836;0;0;213;28649;1.192.556;0;0;0;181;11664;1;2;85;8543;378.114;0;0;0;63;2762;7;1;82;12829;60.569;0;0;0;42;4477;2;0;183;24279;1.011.997;0;0;0;69;5236;0;0;931
8;Domiciliazione Bancaria;M;16.98;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3173;1;0;0
8;Carta di Credito;M;25.44;4;3;N;N;16;820;5.853;0;0;0;6;74;0;0;25;1649;110.305;0;0;0;5;87;0;0;35;1865;131.702;0;0;0;8;239;0;0;42;1593;125.003;0;0;0;9;581;0;2;35;2057;141.545;0;0;0;11;218;0;0;35;1919;13.447;0;0;0;10;309;0;0;25;1706;113.213;0;0;0;2;23;0;0;39;3287;208.674;0;0;0;21;1613;0;0;11;697;4.707;0;0;0;3;121;0;0;76
8;Domiciliazione Bancaria;B;21.01;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2434;148.456;0;0;0;4;238;0;0;63;5224;332.722;0;0;0;14;1329;0;0;47;6063;359.149;0;0;0;14;1252;0;0;37;5527;321.381;0;0;0;18;863;0;0;71;7749;469.299;0;0;0;20;693;0;0;594
8;Carta di Credito;F;23.44;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;14;0;0;0;0;0;0;0;0;4;1223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;Bollettino Postale;B;38.09;3;5;N;N;232;16164;926.255;70;5057;198.314;377;29668;0;0;320;21000;1.222.324;59;4317;170.637;390;30813;0;0;89;8073;434.924;29;1204;60.544;307;27179;0;0;164;16040;851.921;37;3404;124.714;402;35787;0;1;168;14777;863.661;54;7799;217.909;383;29940;0;0;247;24019;1.278.675;62;5973;215.838;496;42949;0;0;251;23220;1.184.876;38;7189;221.916;529;43202;0;0;177;14727;683.309;0;0;0;304;24845;0;0;214;15321;740.682;0;0;0;268;21842;0;0;1642
7;Carta di Credito;B;37.4;3;5;N;N;333;44480;1.869.729;0;0;0;182;11646;0;0;301;42039;1.738.492;0;0;0;176;13125;0;0;348;44417;1.866.826;0;0;0;276;16210;0;0;152;19319;81.249;0;0;0;145;7210;0;0;155;20432;854.468;0;0;0;121;6392;0;0;227;23625;1.036.266;0;0;0;149;9098;0;0;179;23018;966.105;0;0;0;152;9103;0;0;144;24915;994.417;0;0;0;44;4085;0;0;119;22431;885.181;0;0;0;52;4497;0;0;734
8;Domiciliazione Bancaria;B;45.44;3;3;N;Y;46;5048;29.31;52;3754;149.111;186;9308;0;0;53;6368;369.231;13;1094;41.224;109;7141;0;1;68;6771;417.137;0;0;0;130;9081;0;1;162;21093;1.263.961;0;0;0;207;12831;0;1;130;13647;832.425;0;0;0;202;11209;0;1;115;11617;815.212;0;0;0;168;11584;0;0;164;16920;1.035.212;0;0;0;168;14007;0;0;90;8677;56.631;0;0;0;125;12573;0;0;108;12196;736.369;0;0;0;113;9711;0;0;2188
7;Bollettino Postale;B;49.63;1;5;N;N;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;6;128;0;0;0;0;0;0;0;0;2;16;0;0;1;2;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;0;0;108;10330;462.585;0;0;0;15;1803;13;3;131;9031;439.138;0;0;0;52;4993;19;6;149;15264;671.616;0;0;0;43;4787;20;0;1261
8;Carta di Credito;M;23.21;4;9;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1517;97.352;0;0;0;35;588;0;0;55;4385;281.459;0;0;0;73;2491;1;0;79;5138;344.828;0;0;0;86;4958;1;1;63;3233;230.696;0;0;0;57;3744;0;1;32;1430;105.285;0;0;0;60;2296;1;0;26;1766;117.329;0;0;0;79;3651;0;2;76;5365;35.337;0;0;0;77;3437;0;0;424
6;Carta di Credito;B;32.88;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;4306;208.282;0;0;0;32;1726;0;0;83;7998;357.553;0;0;0;56;6050;0;0;88;8101;366.214;0;0;0;63;5702;0;0;103;8569;39.76;0;0;0;87;6522;0;5;111;9721;444.979;0;0;0;77;8265;0;1;63;7069;305.298;0;0;0;45;6316;0;0;82;7578;342.235;0;0;0;76;8475;0;0;261
4;Bollettino Postale;B;34.75;4;5;N;N;65;4617;263.909;5;211;1.052;53;3449;0;0;24;1391;84.064;2;29;0.2804;44;1577;0;0;73;4844;281.846;4;96;0.6569;137;8895;0;0;92;6828;386.041;10;247;16.599;133;9061;0;0;85;4501;279.641;18;1041;45.051;115;6238;0;0;57;3285;198.877;3;124;0.6244;111;7299;0;0;59;3256;199.714;19;872;41.792;108;6517;0;0;31;1320;88.288;20;883;43.103;63;3439;0;0;58;2690;172.388;10;654;2.824;101;4591;0;0;7570
8;Domiciliazione Bancaria;M;24.59;3;5;N;N;0;0;0;0;0;0;0;0;0;0;27;1236;90.173;0;0;0;29;1587;0;1;27;1399;99.557;0;0;0;28;1456;0;1;32;2330;152.401;0;0;0;36;1948;0;0;50;2307;168.809;0;0;0;54;2388;0;0;34;1438;108.792;0;0;0;46;2224;0;1;60;2995;214.376;0;0;0;41;1918;0;0;59;3699;250.445;0;0;0;53;2403;0;2;40;2533;171.087;0;0;0;59;2481;0;0;82
8;Carta di Credito;F;34.19;1;5;N;N;85;4274;34.378;48;3055;127.203;262;11154;0;0;61;3630;239.621;33;2034;84.745;180;11950;0;0;26;2219;134.811;24;1796;69.391;355;8993;0;1;52;2894;200.323;0;0;0;117;5910;0;2;39;2804;183.936;0;0;0;43;3158;0;1;13;644;46.414;0;0;0;54;5727;0;0;39;3941;242.192;0;0;0;55;5368;1;0;112;7580;502.998;0;0;0;135;8374;1;5;229;11750;859.281;0;0;0;138;7927;17;2;242
8;Domiciliazione Bancaria;M;30.98;2;5;N;N;29;3529;234.306;6;803;28.922;19;1854;0;1;7;877;52.157;0;0;0;17;3068;0;0;34;3059;191.822;0;0;0;20;2004;0;0;17;1250;81.595;0;0;0;19;1102;1;0;19;2203;132.497;0;0;0;36;2664;0;0;27;2545;158.279;0;0;0;44;5150;0;0;26;1430;10.011;0;0;0;57;4196;0;0;19;1683;103.787;0;0;0;23;4320;19;1;22;2138;13.227;0;0;0;53;7430;27;0;125
7;Domiciliazione Bancaria;M;38.65;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;10898;54.182;2;373;10.582;115;9163;8;1;291;23768;1.103.126;0;0;0;246;21522;7;0;467
3;Domiciliazione Bancaria;B;45.44;2;5;N;N;23;1133;78.868;6;329;14.554;98;3081;0;0;47;3665;224.617;9;845;28.307;72;6466;0;1;69;4250;278.029;16;1721;60.265;160;6765;0;0;45;3112;19.788;11;1092;39.116;95;5471;0;0;43;3280;20.4;13;1335;47.349;84;4084;0;0;65;4675;294.587;6;718;24.444;160;8855;0;0;91;7331;45.066;15;1380;50.561;180;6773;0;0;43;3036;192.101;18;1768;63.524;70;3557;0;0;66;5924;356.366;17;1663;59.806;108;4834;0;0;8445
7;Domiciliazione Bancaria;B;42.72;1;5;Y;N;164;49634;2.587.351;13;969;38.037;24;5464;0;0;153;45455;2.369.954;8;1257;40.201;13;2647;0;0;177;50169;262.56;11;2142;65.786;26;4282;0;0;271;68851;3.552.036;28;6544;184.861;36;12761;0;0;143;38953;1.699.407;8;609;23.731;10;2092;0;0;143;35790;136.293;0;0;0;6;2700;0;0;101;27740;1.046.998;0;0;0;6;927;0;0;115;26556;1.021.237;0;0;0;11;3267;0;0;87;30796;1.135.394;0;0;0;8;1823;0;0;1021
8;Carta di Credito;B;23.67;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;12209;773.234;0;0;0;256;20430;0;0;163;12845;826.445;0;0;0;243;16222;0;0;209;16118;1.041.652;0;0;0;315;24422;0;0;185;15386;979.326;0;0;0;327;19272;0;0;188;13419;88.169;0;0;0;293;27914;0;0;169;14275;905.886;0;0;0;234;23110;0;0;234;19525;1.239.961;0;0;0;272;26793;0;0;797
8;Bollettino Postale;M;25.77;4;9;Y;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;2545;169.651;0;0;0;10;115;4;2;28;748;66.215;0;0;0;11;166;4;0;47;3755;239.889;0;0;0;20;747;2;1;24;1113;80.779;0;0;0;15;424;0;0;13;557;41.967;0;0;0;7;53;0;0;19;973;6.354;0;0;0;6;314;0;0;72;7293;371.431;0;0;0;3;201;26;0;0
7;Domiciliazione Bancaria;M;24.09;3;5;N;N;0;0;0;0;0;0;0;0;0;0;2;430;31.494;33;4153;139.614;1;19;0;0;163;21980;1.666.229;145;19345;629.891;10;935;10;2;295;44366;2.284.444;89;10325;354.284;9;978;20;3;246;40390;1.625.667;0;0;0;4;263;6;1;266;41273;1.677.297;0;0;0;10;597;21;3;318;48979;199.294;0;0;0;6;765;254;2;144;29098;1.137.584;0;0;0;6;1186;187;0;404;70431;2.808.746;0;0;0;17;3075;642;5;1344
8;Domiciliazione Bancaria;B;23.01;3;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1167;100.064;0;0;0;36;730;0;2;107;4051;317.074;0;0;0;62;2359;2;0;74;2155;185.832;0;0;0;58;2831;3;0;35;1209;9.808;0;0;0;80;4238;1;0;47;2305;166.645;0;0;0;76;3772;0;0;34;1920;133.489;0;0;0;68;2763;0;0;45;1871;142.346;0;0;0;61;2984;2;0;21
8;Carta di Credito;B;20.49;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;870;59.036;0;0;0;12;519;0;0;18;831;61.154;0;0;0;16;1025;0;0;5;428;27.088;0;0;0;7;592;0;0;15;829;57.972;0;0;0;9;958;0;0;96
7;Carta di Credito;B;20.78;1;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;18549;84.214;0;0;0;149;21439;0;1;128;11413;520.057;0;0;0;195;25607;0;0;15;1086;5.24;0;0;0;21;1987;3;1;137;10972;514.381;0;0;0;142;17202;0;0;902
7;Domiciliazione Bancaria;B;23.63;2;5;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;288;14.951;0;0;0;0;0;0;3;51;12015;458.918;0;0;0;0;0;0;8;0
8;Carta di Credito;M;35.9;3;5;Y;N;69;4830;306.269;25;3933;125.747;59;7504;1;0;76;10206;477.914;33;7259;215.373;54;4220;0;0;87;11050;566.011;35;10818;224.788;76;7552;0;0;61;6874;452.514;28;9561;279.765;30;2050;0;0;42;4921;657.537;67;5174;34.002;64;6153;8;0;122;18263;1.144.675;60;7850;416.605;68;5688;4;0;101;17861;1.205.591;37;2798;190.412;47;5273;0;3;84;13899;798.644;0;0;0;110;8187;0;1;61;14618;1.033.559;0;0;0;22;2024;8;0;0
7;Domiciliazione Bancaria;B;36.09;1;5;N;N;142;11191;537.688;5;412;15.638;161;21308;0;1;250;22320;1.016.728;0;0;0;247;35522;2;0;257;23610;1.066.804;0;0;0;213;31132;5;2;208;20324;905.519;0;0;0;170;26296;0;1;130;12003;542.161;0;0;0;146;17736;0;0;192;19834;872.332;0;0;0;167;19751;0;1;228;24164;1.056.645;0;0;0;259;37607;0;0;163;13487;624.624;0;0;0;97;16903;1;1;221;17782;83.259;0;0;0;164;24255;0;3;1225
7;Carta di Credito;B;34.32;3;7;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;9618;393.974;0;0;0;32;6038;3;13;139;16916;64.759;0;0;0;84;17648;6;25;177
7;Bollettino Postale;M;23.93;2;5;N;Y;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;334;51400;2.060.219;0;0;0;130;36512;51;0;389;59041;239.589;0;0;0;180;31984;41;1;460;80072;3.196.217;0;0;0;160;38607;82;0;276;43311;1.755.891;0;0;0;140;27366;53;0;360;43906;1.860.805;0;0;0;170;16378;62;0;104;18801;727.104;0;0;0;77;11856;24;1;209;47446;1.259.489;0;0;0;88;18214;46;3;2001
